fuel_id,bucket,unit_number,txn_date,amount,fuel_type,source,evidence
46465192-a627-42d1-9224-e63e829390ae,UNRESOLVED,T152,2026-08-19,1062.84,diesel,import,"no fuel_card_id stamp and no Dreamline CSV row matched by unit+date+amount"
b0021579-de74-4377-a226-f5079d646334,UNRESOLVED,T148,2026-08-19,843.76,diesel,import,"no fuel_card_id stamp and no Dreamline CSV row matched by unit+date+amount"
59d6815e-fa15-4e27-a529-a1a79e194a1f,UNRESOLVED,T163,2026-08-21,510.61,diesel,import,"no fuel_card_id stamp and no Dreamline CSV row matched by unit+date+amount"
21b7a964-f806-4d64-94e8-405b3468945b,UNRESOLVED,T164,2026-08-22,24.82,def,import,"no fuel_card_id stamp and no Dreamline CSV row matched by unit+date+amount"
257f658b-60d0-421b-b1d2-20eb77ff3955,UNRESOLVED,T164,2026-08-22,24.92,def,import,"no fuel_card_id stamp and no Dreamline CSV row matched by unit+date+amount"
1207757d-03eb-4b30-8d96-2bbe30a346fe,UNRESOLVED,T164,2026-08-22,24.51,def,import,"no fuel_card_id stamp and no Dreamline CSV row matched by unit+date+amount"
7c6b1d05-cf66-4381-99c1-3b7f1aab9f91,UNRESOLVED,T164,2026-08-22,609.20,diesel,import,"no fuel_card_id stamp and no Dreamline CSV row matched by unit+date+amount"
9c1c315b-f19c-42da-8bbf-554fa4e0966f,UNRESOLVED,T164,2026-08-22,644.76,diesel,import,"no fuel_card_id stamp and no Dreamline CSV row matched by unit+date+amount"
3f601e74-e244-4e63-915c-ef4408cdc293,UNRESOLVED,T156,2026-08-23,1106.10,diesel,import,"no fuel_card_id stamp and no Dreamline CSV row matched by unit+date+amount"
2c5264eb-597e-4cf6-994b-35ab49eb999e,UNRESOLVED,T156,2026-08-23,1027.42,diesel,import,"no fuel_card_id stamp and no Dreamline CSV row matched by unit+date+amount"
cc1e21e1-72b7-4150-8b49-205a776eb991,UNRESOLVED,T173,2026-08-24,990.51,diesel,import,"no fuel_card_id stamp and no Dreamline CSV row matched by unit+date+amount"
502c3aae-3884-4b91-ba80-acd07002cfdb,UNRESOLVED,T173,2026-08-24,33.64,def,import,"no fuel_card_id stamp and no Dreamline CSV row matched by unit+date+amount"
28725dac-b3f4-458f-a922-fbe3707e55bf,UNRESOLVED,T173,2026-08-24,22.13,def,import,"no fuel_card_id stamp and no Dreamline CSV row matched by unit+date+amount"
78c5507c-36f8-4097-a8e7-e232b1f5ab65,UNRESOLVED,T173,2026-08-24,34.27,def,import,"no fuel_card_id stamp and no Dreamline CSV row matched by unit+date+amount"
61659ab6-0115-4d59-8ce3-2cc917b22f62,UNRESOLVED,T173,2026-08-24,833.27,diesel,import,"no fuel_card_id stamp and no Dreamline CSV row matched by unit+date+amount"
bd835e3d-86b4-4cea-ad4f-f21a1b7c9998,UNRESOLVED,T175,2026-08-26,44.26,def,import,"no fuel_card_id stamp and no Dreamline CSV row matched by unit+date+amount"
986349aa-1691-4846-bb4b-db28ee11a72f,UNRESOLVED,T156,2026-08-26,624.60,diesel,import,"no fuel_card_id stamp and no Dreamline CSV row matched by unit+date+amount"
eea6d852-14cd-4299-832c-894f8c3e2184,UNRESOLVED,T171,2026-08-26,540.11,diesel,import,"no fuel_card_id stamp and no Dreamline CSV row matched by unit+date+amount"
03351b3b-0b9c-41e4-b3ea-ff9968530207,UNRESOLVED,T175,2026-08-28,40.91,def,import,"no fuel_card_id stamp and no Dreamline CSV row matched by unit+date+amount"
4620ad3e-40ac-4046-a0a4-1023ef1e1b94,UNRESOLVED,T175,2026-08-29,681.30,diesel,import,"no fuel_card_id stamp and no Dreamline CSV row matched by unit+date+amount"
b3e3a74b-86e9-4f88-b2f0-bb5db94f4ac0,UNRESOLVED,T177,2026-08-29,840.00,diesel,import,"no fuel_card_id stamp and no Dreamline CSV row matched by unit+date+amount"
5cfbc447-6991-43c8-9704-1fca03093d18,UNRESOLVED,T177,2026-08-29,43.43,def,import,"no fuel_card_id stamp and no Dreamline CSV row matched by unit+date+amount"
11080b24-247e-400e-beb5-59ed5efd2a26,UNRESOLVED,T175,2026-08-29,8.70,def,import,"no fuel_card_id stamp and no Dreamline CSV row matched by unit+date+amount"
d5507826-dad7-4888-b266-98e162ab0cdd,UNRESOLVED,T177,2026-08-30,42.38,def,import,"no fuel_card_id stamp and no Dreamline CSV row matched by unit+date+amount"
464caa84-2adc-4e8e-ba3f-af285e668823,UNRESOLVED,T177,2026-08-30,1005.59,diesel,import,"no fuel_card_id stamp and no Dreamline CSV row matched by unit+date+amount"
4f7f6d01-5d33-4eae-8622-735fb13ffb1f,UNRESOLVED,T170,2026-08-31,928.98,diesel,import,"no fuel_card_id stamp and no Dreamline CSV row matched by unit+date+amount"
2f325fdc-ab97-411a-bc9b-2f80b6615481,UNRESOLVED,T170,2026-08-31,752.78,diesel,import,"no fuel_card_id stamp and no Dreamline CSV row matched by unit+date+amount"
e8415607-1c03-4b70-98d0-370c4e1ca9e1,UNRESOLVED,,2026-08-31,1005.59,diesel,import,"no fuel_card_id stamp and no Dreamline CSV row matched by unit+date+amount"
fd37644d-f70f-4f1c-9601-4e42b7630acb,UNRESOLVED,,2026-09-02,681.20,diesel,import,"no fuel_card_id stamp and no Dreamline CSV row matched by unit+date+amount"
c0b845b5-204d-4f25-bac5-f551dd643bcc,UNRESOLVED,,2026-09-02,412.25,diesel,import,"no fuel_card_id stamp and no Dreamline CSV row matched by unit+date+amount"
07dfb42d-c14a-41f5-8f09-8895313aed77,UNRESOLVED,,2026-09-02,668.87,diesel,import,"no fuel_card_id stamp and no Dreamline CSV row matched by unit+date+amount"
17741351-48de-49bf-b2b4-7e5e580331dc,UNRESOLVED,,2026-09-02,725.78,diesel,import,"no fuel_card_id stamp and no Dreamline CSV row matched by unit+date+amount"
3d7a78bf-d481-43ab-96c7-0d70f4133cec,UNRESOLVED,,2026-09-02,461.00,diesel,import,"no fuel_card_id stamp and no Dreamline CSV row matched by unit+date+amount"
5c3d7a79-afba-449a-83fb-fd4e261f70a9,UNRESOLVED,T171,2026-09-03,957.81,diesel,import,"no fuel_card_id stamp and no Dreamline CSV row matched by unit+date+amount"
64f5c3b5-b1e1-46d2-a15f-0cf4747caa26,UNRESOLVED,T171,2026-09-03,23.98,def,import,"no fuel_card_id stamp and no Dreamline CSV row matched by unit+date+amount"
6595b5e9-34d0-4ca1-9eb3-33b9c622c7ff,UNRESOLVED,T171,2026-09-03,20.50,def,import,"no fuel_card_id stamp and no Dreamline CSV row matched by unit+date+amount"
36ffffe1-6df1-469b-830e-17fa3ea6627f,UNRESOLVED,T171,2026-09-03,38.35,def,import,"no fuel_card_id stamp and no Dreamline CSV row matched by unit+date+amount"
7890e337-ecb7-4fb2-aa01-91d8853a414f,UNRESOLVED,T171,2026-09-03,17.29,def,import,"no fuel_card_id stamp and no Dreamline CSV row matched by unit+date+amount"
890335c8-2aa1-4eac-a517-d50dd44c0240,UNRESOLVED,T171,2026-09-03,17.99,def,import,"no fuel_card_id stamp and no Dreamline CSV row matched by unit+date+amount"
0f1bb337-d78c-404a-a50c-68b0bdb8509d,UNRESOLVED,T171,2026-09-03,30.30,def,import,"no fuel_card_id stamp and no Dreamline CSV row matched by unit+date+amount"
65f4fd71-bfcd-4d4a-b7bf-b5b7b04bd419,UNRESOLVED,T171,2026-09-03,796.79,diesel,import,"no fuel_card_id stamp and no Dreamline CSV row matched by unit+date+amount"
bea394ec-1aa4-4da2-b341-2aaf68149aef,UNRESOLVED,,2026-09-03,1000.00,diesel,import,"no fuel_card_id stamp and no Dreamline CSV row matched by unit+date+amount"
0aec821e-0a39-4d73-acd7-5a84ab66ce1a,UNRESOLVED,T171,2026-09-03,210.38,diesel,import,"no fuel_card_id stamp and no Dreamline CSV row matched by unit+date+amount"
7768cfca-a800-4f18-8a8c-8088b70ded3a,UNRESOLVED,T171,2026-09-03,348.21,diesel,import,"no fuel_card_id stamp and no Dreamline CSV row matched by unit+date+amount"
755a8786-a73c-405d-b4ca-1bd0abc7ae54,UNRESOLVED,,2026-09-03,820.16,diesel,import,"no fuel_card_id stamp and no Dreamline CSV row matched by unit+date+amount"
3224e179-547f-42f4-9eae-a5a6a74cb782,UNRESOLVED,,2026-09-03,467.96,diesel,import,"no fuel_card_id stamp and no Dreamline CSV row matched by unit+date+amount"
ba6ab934-84c2-459d-98d7-dd29463a5026,UNRESOLVED,,2026-09-03,599.60,diesel,import,"no fuel_card_id stamp and no Dreamline CSV row matched by unit+date+amount"
deb06d8d-7d49-4aba-a507-e44e91d7f868,UNRESOLVED,,2026-09-03,742.11,diesel,import,"no fuel_card_id stamp and no Dreamline CSV row matched by unit+date+amount"
364281ae-5251-4b39-86a1-dcb8ca67d4c4,UNRESOLVED,,2026-09-04,70.00,diesel,import,"no fuel_card_id stamp and no Dreamline CSV row matched by unit+date+amount"
58d6a2bc-aba9-4199-ac8c-9a826bcb7e35,UNRESOLVED,,2026-09-04,588.12,diesel,import,"no fuel_card_id stamp and no Dreamline CSV row matched by unit+date+amount"
e2ffba99-928a-415e-9831-b93639555043,UNRESOLVED,,2026-09-04,253.14,diesel,import,"no fuel_card_id stamp and no Dreamline CSV row matched by unit+date+amount"
1910da5a-a98b-464f-bd71-850557d20bd0,UNRESOLVED,,2026-09-05,340.00,diesel,import,"no fuel_card_id stamp and no Dreamline CSV row matched by unit+date+amount"
445f62a4-50e0-4eda-8f97-ac118b2f3e17,UNRESOLVED,,2026-09-05,390.00,diesel,import,"no fuel_card_id stamp and no Dreamline CSV row matched by unit+date+amount"
19e3e944-240f-4799-9d3a-6f2479b20376,UNRESOLVED,,2026-09-05,719.15,diesel,import,"no fuel_card_id stamp and no Dreamline CSV row matched by unit+date+amount"
7f93b8c0-639a-4f49-aa96-a0eecc06925e,UNRESOLVED,,2026-09-06,205.94,diesel,import,"no fuel_card_id stamp and no Dreamline CSV row matched by unit+date+amount"
5d82dec0-9dfe-4276-9614-9b012dc2047d,UNRESOLVED,,2026-09-06,790.00,diesel,import,"no fuel_card_id stamp and no Dreamline CSV row matched by unit+date+amount"
4ea6e7eb-b9f4-414b-9a92-141c4ca186cc,UNRESOLVED,,2026-09-06,390.00,diesel,import,"no fuel_card_id stamp and no Dreamline CSV row matched by unit+date+amount"
5fc4bfe5-f69d-4502-990e-ddd03cda7a62,UNRESOLVED,,2026-09-06,640.00,diesel,import,"no fuel_card_id stamp and no Dreamline CSV row matched by unit+date+amount"
273a97c0-fbe2-4453-a513-c8544b8243b8,UNRESOLVED,,2026-09-06,636.91,diesel,import,"no fuel_card_id stamp and no Dreamline CSV row matched by unit+date+amount"
6f0160cf-f17e-443d-804a-41f2c98b12c6,UNRESOLVED,,2026-09-06,690.00,diesel,import,"no fuel_card_id stamp and no Dreamline CSV row matched by unit+date+amount"
54f5b34b-e533-4d3f-b999-9eb95acd5c7e,UNRESOLVED,,2026-09-06,640.00,diesel,import,"no fuel_card_id stamp and no Dreamline CSV row matched by unit+date+amount"
dc73e653-d9b6-486c-af23-4a889a7f0e75,UNRESOLVED,,2026-09-06,790.00,diesel,import,"no fuel_card_id stamp and no Dreamline CSV row matched by unit+date+amount"
8e96d4b4-8942-451c-bbe0-095032caca2e,UNRESOLVED,,2026-09-07,190.00,diesel,import,"no fuel_card_id stamp and no Dreamline CSV row matched by unit+date+amount"
925be747-8df0-4283-b048-b85783999f70,UNRESOLVED,,2026-09-08,763.05,diesel,import,"no fuel_card_id stamp and no Dreamline CSV row matched by unit+date+amount"
6f3c3274-6abf-41d9-b695-0666a7d5bb35,UNRESOLVED,,2026-09-08,701.70,diesel,import,"no fuel_card_id stamp and no Dreamline CSV row matched by unit+date+amount"
0bfbe85f-c116-4703-bc3b-9cb4c8ff2e93,UNRESOLVED,,2026-09-08,290.00,diesel,import,"no fuel_card_id stamp and no Dreamline CSV row matched by unit+date+amount"
05accb29-f960-4d23-a4c9-8998a3cab260,UNRESOLVED,,2026-09-08,640.00,diesel,import,"no fuel_card_id stamp and no Dreamline CSV row matched by unit+date+amount"
4dc06d0c-c18d-436b-8266-9e56b3944394,UNRESOLVED,,2026-09-08,690.00,diesel,import,"no fuel_card_id stamp and no Dreamline CSV row matched by unit+date+amount"
097923fb-a434-4b75-9ba1-5dd45af72c05,UNRESOLVED,,2026-09-08,340.00,diesel,import,"no fuel_card_id stamp and no Dreamline CSV row matched by unit+date+amount"
c661ac18-2273-48a6-939c-ae5e531dad48,UNRESOLVED,,2026-09-08,642.26,diesel,import,"no fuel_card_id stamp and no Dreamline CSV row matched by unit+date+amount"
b96bb1e4-d677-4fa6-8ddc-fb7c97089f4d,UNRESOLVED,,2026-09-08,190.00,diesel,import,"no fuel_card_id stamp and no Dreamline CSV row matched by unit+date+amount"
f3dbd3c9-2b03-4add-8503-0a31b76778e2,UNRESOLVED,,2026-09-08,740.00,diesel,import,"no fuel_card_id stamp and no Dreamline CSV row matched by unit+date+amount"
c505e161-3bcb-40a7-b021-838ab0c83877,UNRESOLVED,,2026-09-09,572.59,diesel,import,"no fuel_card_id stamp and no Dreamline CSV row matched by unit+date+amount"
32f3c617-2906-4824-95c8-735a3b63379c,UNRESOLVED,,2026-09-09,690.00,diesel,import,"no fuel_card_id stamp and no Dreamline CSV row matched by unit+date+amount"
af2ee79b-25de-4618-8d30-550efa8e6292,UNRESOLVED,,2026-09-09,617.02,diesel,import,"no fuel_card_id stamp and no Dreamline CSV row matched by unit+date+amount"
0694a502-b53f-45f8-bb3e-fb93acb83671,UNRESOLVED,,2026-09-09,588.89,diesel,import,"no fuel_card_id stamp and no Dreamline CSV row matched by unit+date+amount"
2cac58d1-0bef-4fc5-905a-eddeb108347c,UNRESOLVED,,2026-09-09,90.00,diesel,import,"no fuel_card_id stamp and no Dreamline CSV row matched by unit+date+amount"
28307b63-410e-4b97-aba0-ed53f894a486,UNRESOLVED,,2026-09-09,490.00,diesel,import,"no fuel_card_id stamp and no Dreamline CSV row matched by unit+date+amount"
82f83d96-fa91-46f7-abec-8d1fc573b942,UNRESOLVED,,2026-09-09,590.00,diesel,import,"no fuel_card_id stamp and no Dreamline CSV row matched by unit+date+amount"
ca292f5d-89d2-40e4-8199-29adbc75284e,UNRESOLVED,,2026-09-09,580.03,diesel,import,"no fuel_card_id stamp and no Dreamline CSV row matched by unit+date+amount"
f41f80f3-2464-4c8d-b50e-6973f623597a,UNRESOLVED,,2026-09-09,490.00,diesel,import,"no fuel_card_id stamp and no Dreamline CSV row matched by unit+date+amount"
86658559-6dd3-4b1d-b680-de9d3374a92c,UNRESOLVED,,2026-09-09,589.49,diesel,import,"no fuel_card_id stamp and no Dreamline CSV row matched by unit+date+amount"
aca09a5c-9484-464b-98a4-cbbac04f5ddd,UNRESOLVED,,2026-09-09,622.97,diesel,import,"no fuel_card_id stamp and no Dreamline CSV row matched by unit+date+amount"
0bdd5989-56f0-4844-a420-6d370272e956,UNRESOLVED,,2026-09-09,711.16,diesel,import,"no fuel_card_id stamp and no Dreamline CSV row matched by unit+date+amount"
512a469d-666a-4b18-8784-7a5dcd680770,UNRESOLVED,,2026-09-10,340.00,diesel,import,"no fuel_card_id stamp and no Dreamline CSV row matched by unit+date+amount"
0a6fb45c-1066-4520-b02b-503759841600,UNRESOLVED,,2026-09-10,716.76,diesel,import,"no fuel_card_id stamp and no Dreamline CSV row matched by unit+date+amount"
bbc53346-9e3e-41c9-8a62-cdd72e380744,UNRESOLVED,,2026-09-10,390.00,diesel,import,"no fuel_card_id stamp and no Dreamline CSV row matched by unit+date+amount"
eee0a63b-3e8a-42d7-91af-c95131b68097,UNRESOLVED,,2026-09-10,790.00,diesel,import,"no fuel_card_id stamp and no Dreamline CSV row matched by unit+date+amount"
8ea3f245-e22c-4b92-bee5-af2c3f17d72c,UNRESOLVED,,2026-09-10,690.00,diesel,import,"no fuel_card_id stamp and no Dreamline CSV row matched by unit+date+amount"
c93014f7-79bf-4711-8515-4879fa255969,UNRESOLVED,,2026-09-10,132.68,diesel,import,"no fuel_card_id stamp and no Dreamline CSV row matched by unit+date+amount"
c477d9c5-ebce-4663-aae4-2e77441c9117,UNRESOLVED,,2026-09-10,590.00,diesel,import,"no fuel_card_id stamp and no Dreamline CSV row matched by unit+date+amount"
be43e307-f15e-4b07-ac9a-8155f9aa464c,UNRESOLVED,,2026-09-10,201.83,diesel,import,"no fuel_card_id stamp and no Dreamline CSV row matched by unit+date+amount"
1b99b77d-e75f-451d-af72-103222a16588,UNRESOLVED,,2026-09-10,370.82,diesel,import,"no fuel_card_id stamp and no Dreamline CSV row matched by unit+date+amount"
98b33c94-b696-4ab2-81c4-8740a0100811,UNRESOLVED,,2026-09-10,759.89,diesel,import,"no fuel_card_id stamp and no Dreamline CSV row matched by unit+date+amount"
18995afd-d874-4582-96ed-a18e9e9db584,UNRESOLVED,,2026-09-10,340.00,diesel,import,"no fuel_card_id stamp and no Dreamline CSV row matched by unit+date+amount"
8c802d22-c0d6-41d3-92c0-3ac5e1a83160,UNRESOLVED,,2026-09-10,0.00,diesel,import,"no fuel_card_id stamp and no Dreamline CSV row matched by unit+date+amount"
9110495a-5252-4e28-a3a7-c469d3d76f2b,UNRESOLVED,,2026-09-10,810.35,diesel,import,"no fuel_card_id stamp and no Dreamline CSV row matched by unit+date+amount"
9124993a-01c0-4ca1-a1ce-851196795246,UNRESOLVED,,2026-09-10,759.56,diesel,import,"no fuel_card_id stamp and no Dreamline CSV row matched by unit+date+amount"
3516a1ed-33e2-40f9-b72e-c9e2f062cf73,UNRESOLVED,,2026-09-11,600.24,diesel,import,"no fuel_card_id stamp and no Dreamline CSV row matched by unit+date+amount"
e267b7b0-87e3-4d99-8e15-212cb6c3563e,UNRESOLVED,,2026-09-11,100.00,diesel,import,"no fuel_card_id stamp and no Dreamline CSV row matched by unit+date+amount"
3c82626c-077c-4c21-ace8-4c75871141db,UNRESOLVED,,2026-09-11,328.25,diesel,import,"no fuel_card_id stamp and no Dreamline CSV row matched by unit+date+amount"
6c33a4e0-588c-4dec-8791-4be5f1f5a4e0,UNRESOLVED,,2026-09-11,1081.17,diesel,import,"no fuel_card_id stamp and no Dreamline CSV row matched by unit+date+amount"
78efcdf8-4cd5-4b36-a88a-4bbb748f1da0,UNRESOLVED,,2026-09-11,1124.47,diesel,import,"no fuel_card_id stamp and no Dreamline CSV row matched by unit+date+amount"
e1d13b57-9162-4b50-abce-d8520db59144,UNRESOLVED,,2026-09-11,390.00,diesel,import,"no fuel_card_id stamp and no Dreamline CSV row matched by unit+date+amount"
8e465a90-aca3-45dc-9455-1f49b81df485,UNRESOLVED,,2026-09-11,1043.97,diesel,import,"no fuel_card_id stamp and no Dreamline CSV row matched by unit+date+amount"
dd151a4e-2598-4dbe-b491-755521756f4b,UNRESOLVED,,2026-09-11,319.48,diesel,import,"no fuel_card_id stamp and no Dreamline CSV row matched by unit+date+amount"
e0e708d4-247a-4d11-a168-45c8dab269b6,UNRESOLVED,,2026-09-12,194.99,diesel,import,"no fuel_card_id stamp and no Dreamline CSV row matched by unit+date+amount"
94890d41-f5d8-40b9-a44b-18f5b5fca9c4,UNRESOLVED,,2026-09-12,335.68,diesel,import,"no fuel_card_id stamp and no Dreamline CSV row matched by unit+date+amount"
cae0fb43-17a9-4c50-860a-bdc4952c5873,UNRESOLVED,,2026-09-12,1260.13,diesel,import,"no fuel_card_id stamp and no Dreamline CSV row matched by unit+date+amount"
f5dbb1fa-0312-4119-815d-674ff01ac3fa,UNRESOLVED,,2026-09-12,775.45,diesel,import,"no fuel_card_id stamp and no Dreamline CSV row matched by unit+date+amount"
156b6507-a338-4d5b-a622-3fa3adf27dc5,UNRESOLVED,,2026-09-12,945.57,diesel,import,"no fuel_card_id stamp and no Dreamline CSV row matched by unit+date+amount"
29b1c4c3-54d8-4587-9a2c-ac93f86c4b32,UNRESOLVED,,2026-09-12,408.82,diesel,import,"no fuel_card_id stamp and no Dreamline CSV row matched by unit+date+amount"
93bf905d-6442-4f8f-b701-8521fe3a93d3,UNRESOLVED,,2026-09-12,861.60,diesel,import,"no fuel_card_id stamp and no Dreamline CSV row matched by unit+date+amount"
839f32e6-39d4-4a55-96ee-724d93e7a09a,UNRESOLVED,,2026-09-13,1100.04,diesel,import,"no fuel_card_id stamp and no Dreamline CSV row matched by unit+date+amount"
1b994c15-af76-4b9a-a5b5-cb8b7c06e037,UNRESOLVED,,2026-09-13,626.03,diesel,import,"no fuel_card_id stamp and no Dreamline CSV row matched by unit+date+amount"
a312f380-7205-485a-a1bb-fa99c936b026,UNRESOLVED,,2026-09-13,894.47,diesel,import,"no fuel_card_id stamp and no Dreamline CSV row matched by unit+date+amount"
260f724b-1322-4852-9c44-feb0e0bd64d9,UNRESOLVED,,2026-09-13,1132.35,diesel,import,"no fuel_card_id stamp and no Dreamline CSV row matched by unit+date+amount"
f6285d25-d026-4454-a93c-77c42141e799,UNRESOLVED,,2026-09-14,681.27,diesel,import,"no fuel_card_id stamp and no Dreamline CSV row matched by unit+date+amount"
8af75476-e1bb-414c-bead-9219f1add8c0,UNRESOLVED,,2026-09-14,933.33,diesel,import,"no fuel_card_id stamp and no Dreamline CSV row matched by unit+date+amount"
6f17f4eb-6613-4f6a-8174-c718fafa14f3,UNRESOLVED,,2026-09-14,928.69,diesel,import,"no fuel_card_id stamp and no Dreamline CSV row matched by unit+date+amount"
470d3fb8-0d4a-4997-b1b5-41c98af680ba,UNRESOLVED,,2026-09-14,387.29,diesel,import,"no fuel_card_id stamp and no Dreamline CSV row matched by unit+date+amount"
b7b049eb-e3b0-4d57-bbd0-8db38cf42274,UNRESOLVED,,2026-09-14,809.98,diesel,import,"no fuel_card_id stamp and no Dreamline CSV row matched by unit+date+amount"
0f225958-b311-42a2-bb8b-7f9f2ed97e81,UNRESOLVED,,2026-09-14,363.85,diesel,import,"no fuel_card_id stamp and no Dreamline CSV row matched by unit+date+amount"
d9d4b2de-930b-49cc-b464-b4d11af7b7ea,UNRESOLVED,,2026-09-15,1210.14,diesel,import,"no fuel_card_id stamp and no Dreamline CSV row matched by unit+date+amount"
aa7a00a0-28c6-486e-86c5-d4ee881ea771,UNRESOLVED,,2026-09-15,958.91,diesel,import,"no fuel_card_id stamp and no Dreamline CSV row matched by unit+date+amount"
bcf269a6-99d8-4828-87ae-a1119e1fd9bb,UNRESOLVED,,2026-09-15,814.33,diesel,import,"no fuel_card_id stamp and no Dreamline CSV row matched by unit+date+amount"
626a95ca-35bd-4e54-a903-712fa0ac869f,UNRESOLVED,,2026-09-15,1269.14,diesel,import,"no fuel_card_id stamp and no Dreamline CSV row matched by unit+date+amount"
e999414b-1cbe-405b-9522-774012273b47,UNRESOLVED,,2026-09-15,1086.81,diesel,import,"no fuel_card_id stamp and no Dreamline CSV row matched by unit+date+amount"
3c44f365-be91-4317-a0db-4082a0ddd2a0,UNRESOLVED,,2026-09-15,668.90,diesel,import,"no fuel_card_id stamp and no Dreamline CSV row matched by unit+date+amount"
84578a6a-9d2d-41c8-bc2d-e93fed536454,UNRESOLVED,,2026-09-16,633.90,diesel,import,"no fuel_card_id stamp and no Dreamline CSV row matched by unit+date+amount"
60452d04-09a3-4603-bdbb-bff1d77a8db4,UNRESOLVED,,2026-09-16,940.88,diesel,import,"no fuel_card_id stamp and no Dreamline CSV row matched by unit+date+amount"
1407c4f7-b734-496d-b29b-d067de65ba48,UNRESOLVED,,2026-09-16,543.06,diesel,import,"no fuel_card_id stamp and no Dreamline CSV row matched by unit+date+amount"
efdba4cb-b9c5-4a55-83c5-c94b2bb55c11,UNRESOLVED,,2026-09-16,1304.62,diesel,import,"no fuel_card_id stamp and no Dreamline CSV row matched by unit+date+amount"
43256f20-d826-4843-a775-75f5680dc864,UNRESOLVED,,2026-09-16,1166.38,diesel,import,"no fuel_card_id stamp and no Dreamline CSV row matched by unit+date+amount"
a4b97807-edb8-481f-9c2f-0f50a039e706,UNRESOLVED,,2026-09-16,744.88,diesel,import,"no fuel_card_id stamp and no Dreamline CSV row matched by unit+date+amount"
f3abb7e0-5d8b-476f-9ff1-b495a5b2c991,UNRESOLVED,,2026-09-17,1077.02,diesel,import,"no fuel_card_id stamp and no Dreamline CSV row matched by unit+date+amount"
842afcdc-4e5a-464d-a6a5-c9fc178b06cc,UNRESOLVED,,2026-09-17,203.68,diesel,import,"no fuel_card_id stamp and no Dreamline CSV row matched by unit+date+amount"
3a654347-0a0c-4836-ba37-eb9d3ab49a9b,UNRESOLVED,,2026-09-17,1153.10,diesel,import,"no fuel_card_id stamp and no Dreamline CSV row matched by unit+date+amount"
3070df59-280b-456f-922c-3d4157d6050c,UNRESOLVED,,2026-09-17,667.86,diesel,import,"no fuel_card_id stamp and no Dreamline CSV row matched by unit+date+amount"
03aa238a-aa67-4a24-8b0d-e16125a928a0,UNRESOLVED,,2026-09-17,1103.18,diesel,import,"no fuel_card_id stamp and no Dreamline CSV row matched by unit+date+amount"
1f292842-0bff-47e1-b440-e77979863905,UNRESOLVED,,2026-09-17,637.99,diesel,import,"no fuel_card_id stamp and no Dreamline CSV row matched by unit+date+amount"
8387ca6e-4898-4100-84ef-eaf7a95178ba,UNRESOLVED,,2026-09-17,102.84,diesel,import,"no fuel_card_id stamp and no Dreamline CSV row matched by unit+date+amount"
345b6d6c-4c61-40a0-96dc-073229d4e68d,UNRESOLVED,,2026-09-17,1178.87,diesel,import,"no fuel_card_id stamp and no Dreamline CSV row matched by unit+date+amount"
7a6ae548-a5cf-47d9-b54c-b5b639dd042b,UNRESOLVED,,2026-09-18,552.33,diesel,import,"no fuel_card_id stamp and no Dreamline CSV row matched by unit+date+amount"
beca1ba6-bff2-4fa3-8bd5-7824fc517e81,UNRESOLVED,,2026-09-18,761.09,diesel,import,"no fuel_card_id stamp and no Dreamline CSV row matched by unit+date+amount"
a1ebca71-7876-4a3b-8781-a581e81dbd49,UNRESOLVED,,2026-09-18,410.57,diesel,import,"no fuel_card_id stamp and no Dreamline CSV row matched by unit+date+amount"
eae4f5a9-e65c-49dd-880c-3f40f76fc7e9,UNRESOLVED,,2026-09-19,956.17,diesel,import,"no fuel_card_id stamp and no Dreamline CSV row matched by unit+date+amount"
48c8aa67-040b-48f4-a6eb-bd6a7a742349,UNRESOLVED,,2026-09-19,592.45,diesel,import,"no fuel_card_id stamp and no Dreamline CSV row matched by unit+date+amount"
b6d36712-6c98-42d9-93e5-5c00c239b5bc,UNRESOLVED,,2026-09-19,931.71,diesel,import,"no fuel_card_id stamp and no Dreamline CSV row matched by unit+date+amount"
a442cdf1-2ceb-4c07-a490-287c7d65f30a,UNRESOLVED,,2026-09-19,981.69,diesel,import,"no fuel_card_id stamp and no Dreamline CSV row matched by unit+date+amount"
aceaf7bc-3d4c-4e82-9867-333e3662a41f,UNRESOLVED,,2026-09-20,570.99,diesel,import,"no fuel_card_id stamp and no Dreamline CSV row matched by unit+date+amount"
cfca4b19-37d8-47ca-a719-85827272df4e,UNRESOLVED,,2026-09-20,760.40,diesel,import,"no fuel_card_id stamp and no Dreamline CSV row matched by unit+date+amount"
e8b7fc85-4e16-4cc8-865e-2df2cfcbc0b4,UNRESOLVED,,2026-09-21,710.59,diesel,import,"no fuel_card_id stamp and no Dreamline CSV row matched by unit+date+amount"
22e9532c-547e-4c0e-89f9-0a411700d35c,UNRESOLVED,T175,2026-09-24,57.56,def,import,"no fuel_card_id stamp and no Dreamline CSV row matched by unit+date+amount"
a296ba47-e88d-486c-9170-ac66ee2918c3,UNRESOLVED,T164,2026-09-24,34.39,def,import,"no fuel_card_id stamp and no Dreamline CSV row matched by unit+date+amount"
6f93a500-d9ef-4830-a5be-2127a7c7daef,UNRESOLVED,T164,2026-09-24,14.72,def,import,"no fuel_card_id stamp and no Dreamline CSV row matched by unit+date+amount"
