line_id,at_doc,vendor_document_number,amount,category,coa,coa_name,description,load_link
9c16ce4e-40d3-41e1-922d-a218f1f11e76,,ATGTx5797-3-4593,45.93,DEF,5000,Fuel & Diesel,ATGTx settl 5797 #3 $45.93 load 13569 inv 2887867,exempt
2ac99e3d-a2de-4a0b-b113-be58f981a560,,,45.90,DEF,5000,Fuel & Diesel,Fuel-DEF-Diesel Exhaust Fluid,linked
fac69049-f651-41b9-a4d0-38f64d96b70f,,ATGTx5774-3-4547,45.47,REEFER,5000,Fuel & Diesel,ATGTx settl 5774 #3 $45.47 load 13517 inv 01049493,exempt
e529231c-08a3-428d-9fc5-77811bc7d446,,ATGTx5773-3-4496,44.96,DEF,5000,Fuel & Diesel,ATGTx settl 5773 #3 $44.96 load 13497 inv 99564446,exempt
e64fbbd2-6332-4f2b-bb08-2ba8469a09f6,,ATGTx5784-11-4463,44.63,REEFER,5000,Fuel & Diesel,ATGTx settl 5784 #11 $44.63 load 13522 inv 042172057,exempt
226710ca-f583-4a43-aea3-03e6b481e811,,ATGTx5790-2-4426,44.26,DEF,5000,Fuel & Diesel,ATGTx settl 5790 #2 $44.26 load 13542 inv 99988783,exempt
6f36dc83-4bc8-4fd8-bcc5-fe4ae687333d,,,43.75,DEF,5000,Fuel & Diesel,Fuel-DEF-Diesel Exhaust Fluid,linked
2e469391-00ad-4343-804b-2eaffe340f7a,,ATGTx5781-5-4350,43.50,REEFER,5000,Fuel & Diesel,ATGTx settl 5781 #5 $43.50 load 13523 inv 114184107,exempt
9b6677df-c5bf-427e-a646-9b807431e4bf,,,43.44,DEF,5000,Fuel & Diesel,Fuel-DEF-Diesel Exhaust Fluid,linked
4f09b964-6270-41d2-b3b1-34d75820f921,,ATGTx5789-1-4343,43.43,DEF,5000,Fuel & Diesel,ATGTx settl 5789 #1 $43.43 load 13550 inv 99530124,exempt
b07f3def-b72d-4e0f-a9cf-0b9e032c2f87,,,42.73,DEF,5000,Fuel & Diesel,Fuel-DEF-Diesel Exhaust Fluid,linked
77c86d8a-c4c2-4d93-9b49-6fb2babe98d3,,ATGTx5789-2-4238,42.38,DEF,5000,Fuel & Diesel,ATGTx settl 5789 #2 $42.38 load 13550 inv 99460605,exempt
6a672fe8-d43b-4fe3-8f14-ef28993df6e6,,ATGTx5788-7-4223,42.23,REEFER,5000,Fuel & Diesel,ATGTx settl 5788 #7 $42.23 load 13539 inv none,exempt
14e7efda-f82c-4357-9046-8fd9429798f4,,ATGTx5771-2-4168,41.68,DEF,5000,Fuel & Diesel,ATGTx settl 5771 #2 $41.68 load 13504 inv 99442342,exempt
505cd7e7-b0bf-400c-88c6-28dba19cf8ba,,ATGTx5783-1-4135,41.35,DEF,5000,Fuel & Diesel,ATGTx settl 5783 #1 $41.35 load 13535 inv 99448116,exempt
f8276bb6-1900-434d-b8bd-0087c599ee58,,ATGTx5772-3-4114,41.14,DEF,5000,Fuel & Diesel,ATGTx settl 5772 #3 $41.14 load 13513 inv 99014843,exempt
6456c787-ba26-47bb-83a4-eb8c1e337471,,ATGTx5790-3-4091,40.91,DEF,5000,Fuel & Diesel,ATGTx settl 5790 #3 $40.91 load 13542 inv 99530096,exempt
90abb00f-b028-4391-8f20-1e0c8af5ac1a,,ATGTx5783-3-4025,40.25,DEF,5000,Fuel & Diesel,ATGTx settl 5783 #3 $40.25 load 13537 inv 99456225,exempt
b4b113e8-c9ad-4186-9cf8-97ef0a93cba7,,ATGTx5783-2-4010,40.10,DEF,5000,Fuel & Diesel,ATGTx settl 5783 #2 $40.10 load 13535 inv 99525008,exempt
b7995b4f-598a-4522-af11-49c20c5f9700,,ATGTx5771-1-4002,40.02,DEF,5000,Fuel & Diesel,ATGTx settl 5771 #1 $40.02 load 13504 inv 99083185,exempt
2717bd1f-efb6-4af8-8ad0-2810b2e21757,,,40.01,DEF,5000,Fuel & Diesel,Fuel-DEF-Diesel Exhaust Fluid,linked
06c9e6e3-ca64-4518-858d-5cb53b4c0b38,,ATGTx5801-6-4000,40.00,DEF,5000,Fuel & Diesel,ATGTx settl 5801 #6 $40.00 load 13570 inv 99877734,exempt
4995f72f-2677-46f4-a619-33e79d8a6718,,ATGTx5773-4-3893,38.93,DEF,5000,Fuel & Diesel,ATGTx settl 5773 #4 $38.93 load 13511 inv 99061371,exempt
3d393425-e7b7-4ce3-befd-719860c0ae81,,ATGTx5775-4-3855,38.55,DEF,5000,Fuel & Diesel,ATGTx settl 5775 #4 $38.55 load 13506 inv 99648329,exempt
ce60bcf9-8371-46c6-9618-0f7ae071542d,,ATGTx5794-8-3835,38.35,DEF,5000,Fuel & Diesel,ATGTx settl 5794 #8 $38.35 load 13568 inv 99294159,exempt
cba1d062-b58a-4d30-bf38-61eaee966565,,ATGTx5802-2-3830,38.30,DEF,5000,Fuel & Diesel,ATGTx settl 5802 #2 $38.30 load 13579 inv 99034356,exempt
35712fb3-6b47-451b-b959-1184531f7892,,,37.97,DEF,5000,Fuel & Diesel,Fuel-DEF-Diesel Exhaust Fluid,linked
c6a1ec8c-1859-4139-b914-77a674f9f91b,,ATGTx5797-1-3788,37.88,DEF,5000,Fuel & Diesel,ATGTx settl 5797 #1 $37.88 load 13577 inv 1343482,exempt
83da05ef-71b1-4a3b-a90b-27562f8acbd1,,ATGTx5773-5-3776,37.76,DEF,5000,Fuel & Diesel,ATGTx settl 5773 #5 $37.76 load 13511 inv 99886347,exempt
586f646a-41e2-4f50-8974-ee323410a159,,ATGTx5797-5-3763,37.63,REPAIR,5000,Fuel & Diesel,ATGTx settl 5797 #5 $37.63 load 13569 inv 1546106,exempt
9cbbfe25-6a4d-4803-a117-2bb57d529793,,,37.30,DEF,5000,Fuel & Diesel,Fuel-DEF-Diesel Exhaust Fluid,linked
f2ff3cea-9923-4d68-a656-68ab05f171f9,,ATGTx5770-3-3724,37.24,DEF,5000,Fuel & Diesel,ATGTx settl 5770 #3 $37.24 load 13503 inv 99444239,exempt
2d83143a-0b5f-480d-a7eb-28d52f465989,,ATGTx5770-2-3710,37.10,DEF,5000,Fuel & Diesel,ATGTx settl 5770 #2 $37.10 load 13503 inv 99442334,exempt
6838a54a-513e-4d60-adaf-d99569af2622,,,36.90,DEF,5000,Fuel & Diesel,Fuel-DEF-Diesel Exhaust Fluid,linked
d2cf8c19-ed8b-4d14-8f34-b0f9c24df341,,,36.49,DEF,5000,Fuel & Diesel,Fuel-DEF-Diesel Exhaust Fluid,linked
d3c76f4f-824b-4478-b6a8-24ec4e1d2537,,ATGTx5771-4-3643,36.43,DEF,5000,Fuel & Diesel,ATGTx settl 5771 #4 $36.43 load 13510 inv 99518851,exempt
69c3642e-661c-40ab-a321-bdd0811fc5fa,,ATGTx5792-2-3594,35.94,DEF,5010,DEF (Diesel Exhaust Fluid),ATGTx settl 5792 #2 $35.94 load 13547 inv 99493735,exempt
bd4c4647-c50e-45c8-9d74-55a38d37b837,,,35.74,DEF,5000,Fuel & Diesel,Fuel-DEF-Diesel Exhaust Fluid,linked
ae5304ca-e561-4ce8-88fc-7820a9de0df6,,ATGTx5784-7-3568,35.68,DEF,5000,Fuel & Diesel,ATGTx settl 5784 #7 $35.68 load 13528 inv 99193164,exempt
4feedd30-911f-4c98-a349-a322f20b9bfd,,ATGTx5791-2-3504,35.04,DEF,5000,Fuel & Diesel,ATGTx settl 5791 #2 $35.04 load 13545 inv 99461047,exempt
9280384c-7a40-4dff-8c84-e3916e875fda,,ATGTx5799-2-3472,34.72,DEF,5000,Fuel & Diesel,ATGTx settl 5799 #2 $34.72 load 13571 inv 99144063,exempt
9010a640-e464-4788-8716-41c2afa2f01a,,,34.58,DEF,5000,Fuel & Diesel,Fuel-DEF-Diesel Exhaust Fluid,linked
b36c605a-74a2-46bb-abc6-e2ef0556df0a,,ATGTx5775-1-3439,34.39,DEF,5010,DEF (Diesel Exhaust Fluid),ATGTx settl 5775 #1 $34.39 load 13506 inv 1911564,exempt
ce7e8bd1-1991-4028-b37d-3ecfa7317550,,,34.26,DEF,5000,Fuel & Diesel,Fuel-DEF-Diesel Exhaust Fluid,linked
a02cebb5-0071-4903-bf1f-1d49707cd3a4,,ATGTx5771-3-3421,34.21,DEF,5000,Fuel & Diesel,ATGTx settl 5771 #3 $34.21 load 13510 inv 99444242,exempt
5a5d038d-4405-4add-b12c-df7ec979dadc,,,34.18,DEF,5000,Fuel & Diesel,Fuel-DEF-Diesel Exhaust Fluid,linked
8e152062-54fa-43cb-bb6c-c925157a24f2,,,34.06,DEF,5000,Fuel & Diesel,Fuel-DEF-Diesel Exhaust Fluid,linked
928a22ac-f2d3-49fa-a071-eb1ca9aff687,,ATGTx5778-3-3298,32.98,DEF,5000,Fuel & Diesel,ATGTx settl 5778 #3 $32.98 load 13524 inv 99366495,exempt
02993abd-5dec-4810-920a-c3788e4fa851,,ATGTx5777-2-3290,32.90,DEF,5000,Fuel & Diesel,ATGTx settl 5777 #2 $32.90 load 13521 inv 99450055,exempt
bf2863b3-42bf-43bb-9d7e-0ade86dbbf04,,ATGTx5784-9-3277,32.77,DEF,5000,Fuel & Diesel,ATGTx settl 5784 #9 $32.77 load 13536 inv 99090868,exempt
17359835-9740-4516-91b9-37d09d1b59c2,,ATGTx5786-1-3269,32.69,DEF,5000,Fuel & Diesel,ATGTx settl 5786 #1 $32.69 load 13533 inv 99222422,exempt
ea445eeb-bde9-46ef-998b-9b1a8bf4736b,,ATGTx5774-2-3207,32.07,DEF,5000,Fuel & Diesel,ATGTx settl 5774 #2 $32.07 load 13517 inv 99462767,exempt
ca9ebbe5-e4d3-4e7f-aa0a-af3d4cd1d742,,ATGTx5788-1-3166,31.66,DEF,5000,Fuel & Diesel,ATGTx settl 5788 #1 $31.66 load 13539 inv none,exempt
06e3e950-fe99-41d6-a37b-1693e083c5c6,,ATGTx5779-5-3096,30.96,DEF,5010,DEF (Diesel Exhaust Fluid),ATGTx settl 5779 #5 $30.96 load 13527 inv 1132371,exempt
e38ce215-3b96-48f1-ad3a-8ae6d9456689,,ATGTx5770-1-3071,30.71,DEF,5000,Fuel & Diesel,ATGTx settl 5770 #1 $30.71 load 13503 inv 99301244,exempt
d7740b0b-8638-483b-8129-768b288fe900,,,30.44,DEF,5000,Fuel & Diesel,Fuel-DEF-Diesel Exhaust Fluid,linked
7a9edb18-4b9f-4c72-b731-c59bd8a9a3c5,,ATGTx5794-1-3030,30.30,DEF,5010,DEF (Diesel Exhaust Fluid),ATGTx settl 5794 #1 $30.30 load 13558 inv 2885954,exempt
e0c5aa03-65d5-4912-a025-d9a23f2e51c7,,ATGTx5800-3-3030,30.30,DEF,5000,Fuel & Diesel,ATGTx settl 5800 #3 $30.30 load 13551 inv 2885953,exempt
f5f61b48-db0a-4d74-83ae-d5474b483da0,,ATGTx5794-5-3030,30.30,DEF,5010,DEF (Diesel Exhaust Fluid),ATGTx settl 5794 #5 $30.30 load 13558 inv 2885954,exempt
25819d51-4e83-4d08-92f3-a6652a11fe96,,ATGTx5778-6-3017,30.17,DEF,5000,Fuel & Diesel,ATGTx settl 5778 #6 $30.17 load 13524 inv 99418954,exempt
0a69b63d-85fc-4835-b49a-15cfffb1a39a,,ATGTx5802-4-3011,30.11,DEF,5000,Fuel & Diesel,ATGTx settl 5802 #4 $30.11 load 13589 inv 99186757,exempt
f500dd7a-c2bd-41a4-9dff-08afdcfccb54,,ATGTx5784-1-3000,30.00,DEF,5000,Fuel & Diesel,ATGTx settl 5784 #1 $30.00 load 13522 inv 99984843,exempt
62915291-a3a3-4f75-b9ba-df484663ac70,,ATGTx5785-3-2967,29.67,DEF,5000,Fuel & Diesel,ATGTx settl 5785 #3 $29.67 load 13538 inv 99389982,exempt
db47c69d-8017-47e1-bc74-7c17e420a316,,,29.65,DEF,5000,Fuel & Diesel,Fuel-DEF-Diesel Exhaust Fluid,linked
843ffff9-0319-4dc7-b98a-8550dbbb155f,,ATGTx5785-5-2943,29.43,DEF,5000,Fuel & Diesel,ATGTx settl 5785 #5 $29.43 load 13543 inv 1848853,exempt
9f2bce5e-b459-4ade-be8a-b884b7b1f442,,ATGTx5792-1-2943,29.43,DEF,5000,Fuel & Diesel,ATGTx settl 5792 #1 $29.43 load 13547 inv 1848853,exempt
aa4553bb-f31a-4150-896e-315c207776ef,,ATGTx5785-6-2939,29.39,DEF,5000,Fuel & Diesel,ATGTx settl 5785 #6 $29.39 load 13543 inv 99554605,exempt
d95ad918-39ad-4be3-a9f2-49828ef4efcf,,ATGTx5781-3-2934,29.34,DEF,5000,Fuel & Diesel,ATGTx settl 5781 #3 $29.34 load 13523 inv 99630372,exempt
0d5bc903-3605-4c65-900d-f437f3fda9d3,,ATGTx5784-8-2826,28.26,DEF,5000,Fuel & Diesel,ATGTx settl 5784 #8 $28.26 load 13536 inv 99356279,exempt
5c5dc841-9c1b-4e2c-95f7-c6292305bb0a,,ATGTx5786-3-2820,28.20,DEF,5000,Fuel & Diesel,ATGTx settl 5786 #3 $28.20 load 13548 inv 99906385,exempt
2a190bc7-aa63-448e-b28f-b2d655caf266,,ATGTx5793-7-2793,27.93,DEF,5000,Fuel & Diesel,ATGTx settl 5793 #7 $27.93 load 13565 inv 99349841,exempt
d90e05c0-9e3a-442d-a195-84b0d7919580,,ATGTx5779-1-2737,27.37,DEF,5000,Fuel & Diesel,ATGTx settl 5779 #1 $27.37 load 13526 inv 99264345,exempt
0bbe239e-4670-476c-9480-dc351032f616,,,26.95,DEF,5000,Fuel & Diesel,Fuel-DEF-Diesel Exhaust Fluid,linked
85cdaf6e-beb7-4ed4-8d14-5116972cb714,,ATGTx5784-6-2666,26.66,DEF,5000,Fuel & Diesel,ATGTx settl 5784 #6 $26.66 load 13528 inv 99558645,exempt
678a1799-2f4c-45d8-8275-f1690ddaf21b,,ATGTx5785-4-2651,26.51,DEF,5000,Fuel & Diesel,ATGTx settl 5785 #4 $26.51 load 13538 inv 2466361,exempt
91cb487c-d3c8-4c0a-bd74-4bcaa0a7b67c,,ATGTx5798-2-2578,25.78,DEF,5000,Fuel & Diesel,ATGTx settl 5798 #2 $25.78 load 13572 inv 99463584,exempt
bff0f8a1-efaf-47aa-90ba-b0e8b7ee55f8,,ATGTx5798-1-2558,25.58,DEF,5000,Fuel & Diesel,ATGTx settl 5798 #1 $25.58 load 13572 inv 2888318,exempt
447893fe-b5eb-494f-85e0-13efc3b9fd24,,,25.09,DEF,5000,Fuel & Diesel,Fuel-DEF-Diesel Exhaust Fluid,linked
bf2fa4a7-7ddd-4ef5-87bd-a241f02a5032,,ATGTx5802-5-2499,24.99,REPAIR,6999,Other Operating Expense,ATGTx settl 5802 #5 $24.99 load 13579 inv 2181543,exempt
0df42b9f-b013-4d23-bf41-ae74f1aca7a0,,ATGTx5787-5-2492,24.92,DEF,5000,Fuel & Diesel,ATGTx settl 5787 #5 $24.92 load 13555 inv 6610677,exempt
c7aca293-da67-434e-82d5-066b42411230,,ATGTx5775-6-2488,24.88,DEF,5000,Fuel & Diesel,ATGTx settl 5775 #6 $24.88 load 13514 inv 6092647,exempt
5596245e-ef2d-4d1c-a521-7f08564efc74,,ATGTx5787-7-2482,24.82,DEF,5000,Fuel & Diesel,ATGTx settl 5787 #7 $24.82 load 13555 inv 2244651,exempt
c978ad97-985d-4540-94be-f619e8e81f43,,,24.67,DEF,5000,Fuel & Diesel,Fuel-DEF-Diesel Exhaust Fluid,linked
8a87c50d-2652-426b-9f23-8582008bef01,,ATGTx5781-7-2459,24.59,DEF,5000,Fuel & Diesel,ATGTx settl 5781 #7 $24.59 load 13534 inv 99133290,exempt
0f551359-f67a-4d5f-bf7a-453aaa45def0,,ATGTx5787-3-2451,24.51,DEF,5000,Fuel & Diesel,ATGTx settl 5787 #3 $24.51 load 13549 inv 1515248,exempt
d2153fbd-5844-4600-9b0d-24b261e84f98,,ATGTx5775-5-2440,24.40,DEF,5000,Fuel & Diesel,ATGTx settl 5775 #5 $24.40 load 13514 inv 2402527,exempt
99d898d5-5e61-4b8b-9267-5e02aa30b778,,ATGTx5773-1-2412,24.12,DEF,5000,Fuel & Diesel,ATGTx settl 5773 #1 $24.12 load 13497 inv 99513946,exempt
16cc5362-26ca-4994-89fa-b8cfac380936,,ATGTx5794-11-2398,23.98,DEF,5000,Fuel & Diesel,ATGTx settl 5794 #11 $23.98 load 13568 inv 99407649,exempt
4b9b1c37-674c-463c-986b-54440f0a29a5,,ATGTx5791-1-2323,23.23,DEF,5000,Fuel & Diesel,ATGTx settl 5791 #1 $23.23 load 13545 inv 99530416,exempt
7226789f-56f3-4df9-bf23-0c7064bb331b,,,23.19,DEF,5000,Fuel & Diesel,Fuel-DEF-Diesel Exhaust Fluid,linked
b31fc04c-77a8-4d3e-8c93-212133823a23,,,22.51,DEF,5000,Fuel & Diesel,Fuel-DEF-Diesel Exhaust Fluid,linked
9d0726b9-735c-43e8-8610-ae1ae2ec6f2d,,ATGTx5794-2-2214,22.14,REPAIR,5000,Fuel & Diesel,ATGTx settl 5794 #2 $22.14 load 13558 inv 4110126,exempt
9f9dee70-51f1-437a-996b-613256d7ad90,,ATGTx5794-6-2214,22.14,REPAIR,5000,Fuel & Diesel,ATGTx settl 5794 #6 $22.14 load 13558 inv 4110126,exempt
3ab17e66-8e2d-4284-9195-d3833600c06a,,ATGTx5787-1-2200,22.00,TOLL,5300,Tolls & Scales,ATGTx settl 5787 #1 $22.00 load 13549 inv 5320194,exempt
d3aefeb5-d3cd-44db-8feb-28c87d40e97e,,,21.94,DEF,5000,Fuel & Diesel,Fuel-DEF-Diesel Exhaust Fluid,linked
60760fa7-df12-4f27-9f82-e0c091e0d693,,ATGTx5799-3-2173,21.73,DEF,5000,Fuel & Diesel,ATGTx settl 5799 #3 $21.73 load 13571 inv 99466323,exempt
04541621-8c4e-4bec-94fb-d2450e9bac7b,,ATGTx5784-3-2150,21.50,DEF,5000,Fuel & Diesel,ATGTx settl 5784 #3 $21.50 load 13522 inv 99566003,exempt
106fa736-231d-416c-83f8-5844dae13ab7,,ATGTx5779-3-2127,21.27,DEF,5000,Fuel & Diesel,ATGTx settl 5779 #3 $21.27 load 13526 inv 99291854,exempt
f7ede0d7-8c11-434d-9e9d-b96b0894106a,,,21.15,DEF,5000,Fuel & Diesel,Fuel-DEF-Diesel Exhaust Fluid,linked
131cf2f4-ee60-4b93-99cf-3da96aeac134,,ATGTx5788-2-2112,21.12,DEF,5000,Fuel & Diesel,ATGTx settl 5788 #2 $21.12 load 13539 inv none,exempt
c3f23480-3a32-4e36-8363-e858840586b3,,,21.00,DEF,5000,Fuel & Diesel,Fuel-DEF-Diesel Exhaust Fluid,linked
09d9f303-1c26-4d90-971d-677f8faec7fe,,ATGTx5788-3-2080,20.80,TOLL,5300,Tolls & Scales,ATGTx settl 5788 #3 $20.80 load 13539 inv none,exempt
7f0928bd-73ce-4910-afc0-7e3c7ff66705,,ATGTx5790-1-2080,20.80,TOLL,5300,Tolls & Scales,ATGTx settl 5790 #1 $20.80 load 13542 inv none,exempt
3d894865-242a-4525-8d18-ef4b4ad3ef73,,ATGTx5785-1-2060,20.60,DEF,5000,Fuel & Diesel,ATGTx settl 5785 #1 $20.60 load 13531 inv 1845295,exempt
c602bf74-7a5b-4a5e-a61a-f6ddc84b367c,,ATGTx5794-10-2050,20.50,DEF,5000,Fuel & Diesel,ATGTx settl 5794 #10 $20.50 load 13568 inv 99114360,exempt
ff7e213f-2a1a-46ad-896a-8d3c84dc9262,,ATGTx5803-1-2041,20.41,DEF,5000,Fuel & Diesel,ATGTx settl 5803 #1 $20.41 load 13564 inv 99407029,exempt
5cd599ee-cd18-4ac8-987a-495ef4bdb86d,,,20.37,DEF,5000,Fuel & Diesel,Fuel-DEF-Diesel Exhaust Fluid,linked
f66d2b05-927b-4d13-9fac-7ee018bd34de,,ATGTx5778-1-2020,20.20,DEF,5000,Fuel & Diesel,ATGTx settl 5778 #1 $20.20 load 13524 inv 99694065,exempt
2c37fac6-1c22-4420-9749-19d3c588e840,,ATGTx5776-6-2017,20.17,DEF,5000,Fuel & Diesel,ATGTx settl 5776 #6 $20.17 load 13515 inv 99887970,exempt
410ef070-c44e-42c6-84af-0534374221e4,,,19.82,DEF,5000,Fuel & Diesel,Fuel-DEF-Diesel Exhaust Fluid,linked
2d266820-afdd-4b7a-abe1-40adc69180e9,,ATGTx5800-1-1976,19.76,DEF,5010,DEF (Diesel Exhaust Fluid),ATGTx settl 5800 #1 $19.76 load 13551 inv 2255359,exempt
cf5b62fe-7728-4638-a5ff-0901f20d4b46,,ATGTx5796-2-1967,19.67,DEF,5010,DEF (Diesel Exhaust Fluid),ATGTx settl 5796 #2 $19.67 load 13541 inv 99530093,exempt
65ca6039-d9af-40d4-8a5f-06243b430d29,,,19.61,DEF,5000,Fuel & Diesel,Fuel-DEF-Diesel Exhaust Fluid,linked
b8d8bbc9-e909-46ac-8a32-04c422fff36f,,ATGTx5781-1-1958,19.58,DEF,5000,Fuel & Diesel,ATGTx settl 5781 #1 $19.58 load 13523 inv 99522983,exempt
54a99fc8-68bb-4e96-81be-efe780ab896f,,ATGTx5801-1-1956,19.56,DEF,5000,Fuel & Diesel,ATGTx settl 5801 #1 $19.56 load 13570 inv 99407022,exempt
67b684fd-761f-47a3-a52c-af8c3a7f633f,,,19.48,DEF,5000,Fuel & Diesel,Fuel-DEF-Diesel Exhaust Fluid,linked
2e1b5be2-08f0-4498-b49e-d1601dedca76,,,19.46,DEF,5000,Fuel & Diesel,Fuel-DEF-Diesel Exhaust Fluid,linked
da51c230-f429-4f31-a14b-5ad26765dd1a,,ATGTx5793-3-1924,19.24,DEF,5000,Fuel & Diesel,ATGTx settl 5793 #3 $19.24 load 13566 inv 99535609,exempt
31b82583-f7ef-417c-a4a7-f6cbb834b69c,,ATGTx5802-3-1918,19.18,DEF,5000,Fuel & Diesel,ATGTx settl 5802 #3 $19.18 load 13589 inv 99471354,exempt
8e211e49-bebc-41eb-b265-d322e04df098,,ATGTx5774-4-1870,18.70,DEF,5000,Fuel & Diesel,ATGTx settl 5774 #4 $18.70 load 13518 inv 99121316,exempt
25aaa5a2-7719-4d4c-885d-600fec86fe72,,ATGTx5800-2-1863,18.63,DEF,5000,Fuel & Diesel,ATGTx settl 5800 #2 $18.63 load 13551 inv 1087729,exempt
3ecb3ecd-ca32-4a99-bbcc-dfb543fbaaeb,,,18.36,DEF,5000,Fuel & Diesel,Fuel-DEF-Diesel Exhaust Fluid,linked
c82a6bbc-dd62-4b4a-a9db-5dce0fb4b71a,,ATGTx5784-2-1835,18.35,DEF,5000,Fuel & Diesel,ATGTx settl 5784 #2 $18.35 load 13522 inv 99522909,exempt
cbce1a15-aa3c-46ad-bf2d-1621856ae8f6,,ATGTx5778-2-1800,18.00,LUMPER,5310,Lumper Expense,ATGTx settl 5778 #2 $18.00 load 13524 inv none,exempt
c25fc846-a822-4c26-8d22-116564a62d6d,,AT5782-13540-2-1800,18.00,LUMPER,5310,Lumper Expense,LUMPER VIAJE PASADO — #2 $18.00 load 13540 settl 5782,exempt
1578151b-0b5f-4cb4-a94d-11768419b235,,ATGTx5794-3-1799,17.99,DEF,5000,Fuel & Diesel,ATGTx settl 5794 #3 $17.99 load 13558 inv 99602755,exempt
f457b33e-dc02-4f85-90b9-71b9638f7e47,,ATGTx5792-3-1786,17.86,DEF,5000,Fuel & Diesel,ATGTx settl 5792 #3 $17.86 load 13547 inv 99440842,exempt
1010669f-78dd-453d-8805-58dadf196163,,ATGTx5794-4-1729,17.29,DEF,5000,Fuel & Diesel,ATGTx settl 5794 #4 $17.29 load 13558 inv 99912182,exempt
22bebe4b-2a95-4bc0-9724-05ff25e424f5,,ATGTx5778-5-1721,17.21,DEF,5000,Fuel & Diesel,ATGTx settl 5778 #5 $17.21 load 13524 inv 99517553,exempt
5d559a83-eea8-4792-ad46-61b140cadca2,,,17.03,DEF,5000,Fuel & Diesel,Fuel-DEF-Diesel Exhaust Fluid,linked
862b3654-dcc0-417e-ad5e-12b15fd3c90e,,ATGTx5803-2-1695,16.95,DEF,5000,Fuel & Diesel,ATGTx settl 5803 #2 $16.95 load 13564 inv 99144054,exempt
424253d9-55f7-457a-b5cc-f6d356e04227,,,15.69,DEF,5000,Fuel & Diesel,Fuel-DEF-Diesel Exhaust Fluid,linked
c645cc05-73db-46ad-a4fa-59ada2768575,,ATGTx5787-6-1525,15.25,MISC,5400,Truck Repairs & Maintenance,ATGTx settl 5787 #6 $15.25 load 13549 inv 6232741,exempt
d52c12d3-7722-4eec-a664-f4073a65fc2e,,ATGTx5794-9-1525,15.25,MISC,5400,Truck Repairs & Maintenance,ATGTx settl 5794 #9 $15.25 load 13558 inv 1618908,exempt
626aabdc-1232-41f2-afdd-80d772a1ec2e,,ATGTx5787-2-1525,15.25,MISC,5400,Truck Repairs & Maintenance,ATGTx settl 5787 #2 $15.25 load 13549 inv 1106179,exempt
340f7e02-f908-4e12-95a0-7b0ac57a2f04,,ATGTx5786-4-1525,15.25,MISC,5400,Truck Repairs & Maintenance,ATGTx settl 5786 #4 $15.25 load 13533 inv 1230441,exempt
de46ccff-315d-4bec-b156-b7b02b9a9f39,,ATGTx5776-3-1525,15.25,MISC,5400,Truck Repairs & Maintenance,ATGTx settl 5776 #3 $15.25 load 13505 inv 2876154,exempt
8599aa80-7654-4697-8114-221f84b16cbb,,ATGTx5801-7-1525,15.25,MISC,5400,Truck Repairs & Maintenance,ATGTx settl 5801 #7 $15.25 load 13570 inv 1129293,exempt
59a3b30b-3eac-49ad-9885-01a6e4025b8c,,ATGTx5776-9-1525,15.25,MISC,5400,Truck Repairs & Maintenance,ATGTx settl 5776 #9 $15.25 load 13505 inv 39016214,exempt
58cef730-bf59-4e43-a783-80c577019628,,ATGTx5778-4-1525,15.25,MISC,5400,Truck Repairs & Maintenance,ATGTx settl 5778 #4 $15.25 load 13524 inv 1842133,exempt
e8e5fd9c-ed72-470a-b6bb-42051c7ffa88,,ATGTx5779-2-1525,15.25,MISC,5400,Truck Repairs & Maintenance,ATGTx settl 5779 #2 $15.25 load 13526 inv 2027277,exempt
8b0c37b9-8f2d-48ab-b191-b965ec569af7,,ATGTx5781-6-1525,15.25,MISC,5400,Truck Repairs & Maintenance,ATGTx settl 5781 #6 $15.25 load 13523 inv 2880940,exempt
6a20d39b-3840-49f7-b3bb-fee0483f7fcb,,ATGTx5781-9-1525,15.25,MISC,5400,Truck Repairs & Maintenance,ATGTx settl 5781 #9 $15.25 load 13523 inv 1338855,exempt
31f66088-4ca6-4cac-b65f-63fbbef64892,,ATGTx5784-5-1525,15.25,MISC,5400,Truck Repairs & Maintenance,ATGTx settl 5784 #5 $15.25 load 13522 inv 2044386,exempt
abbab2f7-430b-4eec-a36b-c847ddc62bd5,,ATGTx5784-12-1525,15.25,MISC,5400,Truck Repairs & Maintenance,ATGTx settl 5784 #12 $15.25 load 13522 inv 1344032,exempt
4c8f6858-7152-47f1-a792-2481d73927c0,,ATGTx5786-2-1525,15.25,MISC,5400,Truck Repairs & Maintenance,ATGTx settl 5786 #2 $15.25 load 13533 inv 1107881,exempt
e4aa1266-72fa-4e6d-be40-f9b91b10943e,,ATGTx5793-4-1525,15.25,MISC,5400,Truck Repairs & Maintenance,ATGTx settl 5793 #4 $15.25 load 13565 inv 2047749,exempt
9d53ec44-277b-4bc8-baa2-df170bcb37f7,,ATGTx5775-3-1525,15.25,MISC,5400,Truck Repairs & Maintenance,ATGTx settl 5775 #3 $15.25 load 13506 inv 1360475,exempt
49c55505-0fa8-469c-8a8c-a85d91a784f8,,ATGTx5793-1-1525,15.25,MISC,5400,Truck Repairs & Maintenance,ATGTx settl 5793 #1 $15.25 load 13565 inv 6243006,exempt
